file_name,width,height,file_size_mb,status,label_status,plane_count,baseball-diamond_count,bridge_count,ground-track-field_count,small-vehicle_count,large-vehicle_count,ship_count,tennis-court_count,basketball-court_count,storage-tank_count,soccer-ball-field_count,roundabout_count,harbor_count,swimming-pool_count,helicopter_count
P1741__1024__824___824.png,1024,1024,0.8068,success,success,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
P1003__1024__4120___0.png,1024,1024,1.2807,success,success,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
P1393__1024__824___5516.png,1024,1024,1.5199,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2429__1024__0___1796.png,1024,1024,1.7784,success,success,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P0932__1024__133___95.png,1024,1024,1.6897,success,success,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
P1809__1024__1648___4944.png,1024,1024,1.8971,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0340__1024__1648___0.png,1024,1024,1.8864,success,success,0,0,0,0,12,0,45,0,0,0,0,0,3,0,0
P1030__1024__824___0.png,1024,1024,1.7161,success,success,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
P1585__1024__2472___0.png,1024,1024,0.9743,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2007__1024__0___3296.png,1024,1024,2.1628,success,success,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
P1143__1024__824___3296.png,1024,1024,0.6094,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1258__1024__824___824.png,1024,1024,1.3654,success,success,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P0977__1024__0___1193.png,1024,1024,2.0293,success,success,0,0,0,0,3,0,3,0,0,0,0,0,1,0,0
P0337__1024__0___377.png,1024,1024,1.876,success,success,0,0,0,0,3,0,5,0,0,0,0,0,4,3,0
P1748__1024__1648___2976.png,1024,1024,1.1831,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1356__1024__2472___824.png,1024,1024,1.3076,success,success,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
P1173__1024__0___1648.png,1024,1024,0.9177,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1445__1024__0___1648.png,1024,1024,0.833,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2714__1024__1648___1426.png,1024,1024,2.0356,success,success,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
P2247__1024__824___0.png,1024,1024,1.7337,success,success,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2249__1024__1282___5198.png,1024,1024,1.4122,success,success,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P0841__1024__1374___2028.png,1024,1024,1.6001,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1298__1024__1648___2596.png,1024,1024,0.7905,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1571__1024__824___3940.png,1024,1024,0.6478,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1096__1024__824___295.png,1024,1024,1.7339,success,success,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
P0224__1024__780___0.png,1024,1024,2.1506,success,success,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
P1562__1024__0___0.png,1024,1024,0.682,success,success,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
P2067__1024__824___151.png,1024,1024,1.7968,success,success,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
P1410__1024__2472___3296.png,1024,1024,1.8925,success,success,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0
P0428__1024__0___62.png,1024,1024,1.0964,success,success,0,0,0,0,3,0,3,0,0,0,0,0,5,2,0
P1410__1024__4312___4928.png,1024,1024,1.7465,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0946__1024__824___1264.png,1024,1024,1.9041,success,success,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
P1374__1024__4120___4120.png,1024,1024,0.9986,success,success,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1700__1024__0___1648.png,1024,1024,0.8987,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1662__1024__0___2472.png,1024,1024,0.233,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0063__1024__1887___1648.png,1024,1024,1.9358,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P2729__1024__2063___1605.png,1024,1024,2.0356,success,success,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P2638__1024__0___857.png,1024,1024,1.6995,success,success,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
P1412__1024__3296___0.png,1024,1024,1.4564,success,success,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1
P1393__1024__5048___4944.png,1024,1024,1.3905,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2256__1024__0___506.png,1024,1024,1.4122,success,success,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
P2740__1024__2472___0.png,1024,1024,1.1921,success,success,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
P1158__1024__0___4140.png,1024,1024,0.9145,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1573__1024__2472___824.png,1024,1024,0.618,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1743__1024__0___1648.png,1024,1024,0.7834,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1397__1024__0___2442.png,1024,1024,1.3714,success,success,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1426__1024__0___4392.png,1024,1024,0.5488,success,success,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P2775__1024__3480___824.png,1024,1024,1.565,success,success,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
P0704__1024__1112___0.png,1024,1024,1.9647,success,success,0,0,0,0,0,0,121,0,0,0,0,0,6,1,0
P2231__1024__0___824.png,1024,1024,1.3413,success,success,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0
P1736__1024__1648___3296.png,1024,1024,1.004,success,success,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
P1565__1024__2472___824.png,1024,1024,0.441,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1455__1024__3296___3296.png,1024,1024,2.0309,success,success,0,0,0,0,22,1,0,0,0,0,0,0,0,1,0
P2483__1024__655___824.png,1024,1024,1.4413,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1117__1024__768___0.png,1024,1024,0.6037,success,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1397__1024__7350___1648.png,1024,1024,2.0207,success,success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1139__1024__8065___3296.png,1024,1024,0.478,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0064__1024__1648___1175.png,1024,1024,1.9193,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
P2756__1024__3296___0.png,1024,1024,0.9074,success,success,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
P1791__1024__3296___824.png,1024,1024,1.7713,success,success,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
P1747__1024__0___2976.png,1024,1024,0.9071,success,success,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P1509__1024__3743___1648.png,1024,1024,1.5657,success,success,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1246__1024__0___824.png,1024,1024,0.8932,success,success,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P0022__1024__2922___4944.png,1024,1024,1.3407,success,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1526__1024__824___824.png,1024,1024,0.9695,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2518__1024__823___1414.png,1024,1024,2.0014,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1208__1024__1648___0.png,1024,1024,0.468,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1640__1024__1648___0.png,1024,1024,1.054,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1542__1024__2472___824.png,1024,1024,0.8595,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1247__1024__824___0.png,1024,1024,1.3806,success,success,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P0913__1024__0___1258.png,1024,1024,1.8532,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1615__1024__2976___2976.png,1024,1024,0.7776,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1207__1024__1648___2472.png,1024,1024,0.9265,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1535__1024__2472___3938.png,1024,1024,0.9296,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1273__1024__3296___824.png,1024,1024,0.6427,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1070__1024__2472___824.png,1024,1024,1.9838,success,success,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
P1300__1024__0___2976.png,1024,1024,0.1147,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1170__1024__2472___3296.png,1024,1024,1.5679,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1580__1024__824___1648.png,1024,1024,1.1227,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1179__1024__2472___5484.png,1024,1024,1.5189,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1139__1024__4120___4120.png,1024,1024,0.7154,success,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1683__1024__2976___1648.png,1024,1024,0.6565,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2247__1024__1648___143.png,1024,1024,1.9484,success,success,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P1517__1024__2472___2976.png,1024,1024,0.6754,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1641__1024__0___3958.png,1024,1024,1.0521,success,success,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P0082__1024__2472___4025.png,1024,1024,1.8406,success,success,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
P1871__1024__1648___0.png,1024,1024,1.7033,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1555__1024__824___1648.png,1024,1024,0.8041,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2758__1024__5768___3322.png,1024,1024,0.7023,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1661__1024__1648___1648.png,1024,1024,0.4495,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1676__1024__824___0.png,1024,1024,0.5579,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1705__1024__824___2472.png,1024,1024,0.6718,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1300__1024__4120___0.png,1024,1024,0.084,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1845__1024__2894___0.png,1024,1024,1.8954,success,success,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
P2759__1024__3296___0.png,1024,1024,0.9367,success,success,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P1059__1024__0___1648.png,1024,1024,2.0598,success,success,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0
P1688__1024__824___0.png,1024,1024,0.7595,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1420__1024__0___136.png,1024,1024,0.9981,success,success,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
P1780__1024__2472___824.png,1024,1024,2.1197,success,success,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0
P1057__1024__0___2472.png,1024,1024,1.528,success,success,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P0898__1024__1648___0.png,1024,1024,1.5799,success,success,0,0,0,0,0,0,45,0,0,0,0,0,1,0,0
P0525__1024__0___0.png,1024,1024,1.1234,success,success,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
P1361__1024__1648___2472.png,1024,1024,1.6371,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1007__1024__2472___238.png,1024,1024,1.4455,success,success,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0
P1521__1024__2472___1648.png,1024,1024,1.01,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1325__1024__2472___0.png,1024,1024,1.0738,success,success,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P0169__1024__6144___1648.png,1024,1024,1.8279,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1232__1024__1648___1648.png,1024,1024,1.2356,success,success,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P0019__1024__824___824.png,1024,1024,1.9378,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1742__1024__3262___824.png,1024,1024,0.8767,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1249__1024__0___2472.png,1024,1024,1.4249,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1756__1024__824___0.png,1024,1024,0.6552,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0343__1024__1648___0.png,1024,1024,1.6554,success,success,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
P0029__1024__0___824.png,1024,1024,1.7484,success,success,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0
P1493__1024__0___2472.png,1024,1024,2.4304,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2805__1024__824___824.png,1024,1024,1.776,success,success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1542__1024__0___2976.png,1024,1024,0.772,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0343__1024__824___92.png,1024,1024,1.5791,success,success,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
P0835__1024__1648___0.png,1024,1024,1.6592,success,success,0,0,0,0,0,0,71,0,0,0,0,0,9,0,0
P1563__1024__824___2472.png,1024,1024,0.6018,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2283__1024__824___1040.png,1024,1024,1.2686,success,success,0,0,0,0,0,0,31,0,0,0,0,0,2,0,0
P1213__1024__4120___2472.png,1024,1024,0.816,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1178__1024__3296___3514.png,1024,1024,0.8902,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1438__1024__0___0.png,1024,1024,2.0009,success,success,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
P2007__1024__1425___2472.png,1024,1024,2.1318,success,success,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
P1352__1024__2976___0.png,1024,1024,1.4622,success,success,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P2578__1024__0___0.png,1024,1024,2.0076,success,success,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0
P2527__1024__1309___824.png,1024,1024,1.7041,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2382__1024__0___824.png,1024,1024,1.7699,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1791__1024__824___0.png,1024,1024,2.0186,success,success,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
P2755__1024__908___0.png,1024,1024,1.6755,success,success,0,0,0,0,19,0,16,0,0,0,0,0,0,0,0
P2746__1024__824___824.png,1024,1024,1.6069,success,success,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P2601__1024__1916___2472.png,1024,1024,0.5761,success,success,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0
P0609__1024__0___0.png,1024,1024,1.5008,success,success,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
P1357__1024__1648___824.png,1024,1024,1.5506,success,success,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
P2364__1024__0___824.png,1024,1024,1.7487,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1374__1024__3296___824.png,1024,1024,1.1599,success,success,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1977__1024__0___0.png,1024,1024,1.9317,success,success,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0
P2055__1024__130___418.png,1024,1024,1.8658,success,success,0,1,0,1,73,0,0,1,0,0,1,0,0,0,0
P1398__1024__1648___2472.png,1024,1024,1.8105,success,success,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0022__1024__2472___1648.png,1024,1024,1.5753,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1869__1024__4944___3834.png,1024,1024,1.4684,success,success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1662__1024__1648___2976.png,1024,1024,0.282,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1440__1024__824___621.png,1024,1024,0.8839,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1449__1024__824___0.png,1024,1024,0.8491,success,success,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
P0964__1024__824___127.png,1024,1024,1.8074,success,success,0,0,0,0,0,0,1,0,0,0,0,0,5,2,0
P2756__1024__3296___824.png,1024,1024,0.7222,success,success,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
P1740__1024__824___1648.png,1024,1024,1.0011,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0858__1024__1360___0.png,1024,1024,1.0593,success,success,0,0,0,0,0,0,17,0,0,0,0,0,1,0,0
P1386__1024__3296___2472.png,1024,1024,0.6934,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2388__1024__0___981.png,1024,1024,2.0069,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1174__1024__4944___4994.png,1024,1024,0.8207,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2734__1024__824___1648.png,1024,1024,1.8689,success,success,0,0,1,0,0,0,0,1,4,11,0,0,0,0,0
P1930__1024__0___824.png,1024,1024,2.0379,success,success,0,0,0,0,0,0,249,0,0,0,0,0,4,0,0
P1392__1024__824___0.png,1024,1024,1.68,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
P2761__1024__3696___0.png,1024,1024,1.9664,success,success,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
P0049__1024__0___964.png,1024,1024,1.8237,success,success,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0
P0027__1024__1322___750.png,1024,1024,1.6524,success,success,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
P1594__1024__1648___2976.png,1024,1024,0.9954,success,success,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P1319__1024__4176___1648.png,1024,1024,1.2147,success,success,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P2430__1024__824___0.png,1024,1024,1.5592,success,success,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P0300__1024__390___0.png,1024,1024,0.9979,success,success,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
P1541__1024__824___1648.png,1024,1024,0.7147,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0910__1024__1057___880.png,1024,1024,1.3347,success,success,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
P1596__1024__0___3296.png,1024,1024,0.3723,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2750__1024__0___824.png,1024,1024,1.7993,success,success,0,0,0,0,0,6,1,0,1,17,0,0,0,0,0
P0879__1024__0___1570.png,1024,1024,2.1465,success,success,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
P1384__1024__824___2472.png,1024,1024,2.1108,success,success,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
P0544__1024__595___0.png,1024,1024,1.9883,success,success,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0
P1522__1024__2472___1648.png,1024,1024,0.9005,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2532__1024__824___824.png,1024,1024,1.8809,success,success,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
P1462__1024__2472___2472.png,1024,1024,1.8487,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1267__1024__2976___0.png,1024,1024,0.9681,success,success,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P1540__1024__0___824.png,1024,1024,0.6618,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1618__1024__3264___0.png,1024,1024,0.5014,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1640__1024__2976___3296.png,1024,1024,0.856,success,success,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
P0950__1024__3296___117.png,1024,1024,1.613,success,success,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
P2761__1024__3696___824.png,1024,1024,1.9922,success,success,0,0,0,1,0,13,9,0,0,0,0,0,0,0,0
P1750__1024__3260___2472.png,1024,1024,0.4774,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2426__1024__824___824.png,1024,1024,1.7022,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1597__1024__824___3296.png,1024,1024,0.9157,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2330__1024__2472___0.png,1024,1024,0.1752,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1374__1024__0___1648.png,1024,1024,1.1136,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1309__1024__2976___0.png,1024,1024,1.0671,success,success,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
P1650__1024__2472___2472.png,1024,1024,0.8887,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1343__1024__0___2472.png,1024,1024,1.3932,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2731__1024__1648___3871.png,1024,1024,1.6457,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0504__1024__946___494.png,1024,1024,1.9559,success,success,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
P2770__1024__1648___1142.png,1024,1024,0.8568,success,success,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
P0791__1024__0___58.png,1024,1024,1.7424,success,success,0,1,0,0,36,0,0,7,0,0,0,0,0,0,0
P1606__1024__2472___2472.png,1024,1024,0.6078,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1455__1024__4120___824.png,1024,1024,2.0881,success,success,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
P1748__1024__0___0.png,1024,1024,1.0423,success,success,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P2663__1024__0___1143.png,1024,1024,1.738,success,success,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P0518__1024__0___91.png,1024,1024,1.4589,success,success,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0
P1732__1024__1648___2472.png,1024,1024,1.0068,success,success,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
P1601__1024__1648___0.png,1024,1024,0.6849,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1389__1024__0___1648.png,1024,1024,1.1445,success,success,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
P1741__1024__1648___824.png,1024,1024,0.8194,success,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2766__1024__4120___3296.png,1024,1024,1.0551,success,success,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P0479__1024__0___0.png,1024,1024,1.2132,success,success,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
P1604__1024__2472___0.png,1024,1024,1.0122,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1517__1024__0___0.png,1024,1024,0.5573,success,success,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P2551__1024__0___2472.png,1024,1024,1.1149,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1867__1024__824___824.png,1024,1024,1.8637,success,success,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2557__1024__1648___0.png,1024,1024,1.3492,success,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1601__1024__1648___2976.png,1024,1024,0.8692,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1620__1024__1648___0.png,1024,1024,0.8185,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1470__1024__1648___0.png,1024,1024,0.9147,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1429__1024__0___824.png,1024,1024,0.687,success,success,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
P2748__1024__1648___2048.png,1024,1024,1.3307,success,success,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0
P1809__1024__824___4120.png,1024,1024,1.7525,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2249__1024__824___3296.png,1024,1024,1.6953,success,success,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1426__1024__5768___4392.png,1024,1024,1.1614,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2550__1024__3593___2472.png,1024,1024,1.0878,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0860__1024__2472___824.png,1024,1024,1.3699,success,success,0,0,0,0,0,0,58,0,0,0,0,0,2,0,0
P0050__1024__824___1648.png,1024,1024,1.5658,success,success,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0
P1602__1024__2472___2976.png,1024,1024,0.5568,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1640__1024__2976___3958.png,1024,1024,0.7645,success,success,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P1639__1024__2472___1648.png,1024,1024,0.942,success,success,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0
P1287__1024__824___2472.png,1024,1024,0.7753,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0136__1024__1648___0.png,1024,1024,1.6884,success,success,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
P1463__1024__824___824.png,1024,1024,0.8326,success,success,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0
P1456__1024__824___824.png,1024,1024,0.8349,success,success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P2651__1024__641___0.png,1024,1024,0.754,success,success,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
P1768__1024__824___824.png,1024,1024,1.0822,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1273__1024__2472___2472.png,1024,1024,0.2302,success,success,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P1537__1024__824___0.png,1024,1024,0.9489,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0871__1024__824___0.png,1024,1024,2.2137,success,success,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
P2205__1024__0___1089.png,1024,1024,2.1825,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P2759__1024__2472___3875.png,1024,1024,0.9932,success,success,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
P2704__1024__824___885.png,1024,1024,0.944,success,success,0,0,0,0,0,0,9,0,0,27,0,0,0,0,0
P1443__1024__824___2316.png,1024,1024,1.6804,success,success,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1867__1024__5768___0.png,1024,1024,1.1132,success,success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0953__1024__1955___132.png,1024,1024,1.5876,success,success,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
